self_employed,num_employees,tech_company,role,mental_health_benefits,knowledge_of_mental_healthcare_coverage,employer_discussed_mental_health,employer_offer_resources,anonymity_protected,asking_for_leave,discuss_mental_health_disorder_with_employer,believe_negative_consequences_of_employer_discussion,discuss_mental_health_disorder_with_coworkers,discuss_mental_health_disorder_with_supervisor,employer_mental_health_serious,negative_consequences_at_work,medical_coverage,know_of_resources_for_help,reveal_diagnosis_with_collegues,negative_impact_of_revealing_diagnosis,productivity_affected_mental_health,percentage_work_time_affected,discuss_physical_health_potential_employer,discuss_mental_health_potential_employer,hurt_career,believe_negative_view_from_collegues,share_with_friends_family,bad_response_to_mental_health_at_work,family_history,had_disorder_in_past,have_disorder,been_diagnosed,sought_treatment,interferes_with_work_if_treated_effectively,age,gender,work_remotely
0,More than 1000,1,,Yes,I am not sure,No,Yes,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,I don't know,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,No,Maybe,Yes,0,Rarely,48,Male,Sometimes
0,26-100,1,,Yes,Yes,No,No,I don't know,Very difficult,Yes,Yes,Maybe,Maybe,Yes,No,,,,,,,Maybe,Maybe,Maybe,"Yes, they do",Somewhat open,"Yes, I experienced",I don't know,Yes,Yes,Yes,1,Sometimes,33,female,Always
0,100-500,1,,Not eligible for coverage / N/A,N/A,I don't know,I don't know,I don't know,Very easy,No,No,No,Maybe,Yes,No,,,,,,,Maybe,No,"Yes, I think it would",Maybe,Not open at all,No,No,No,No,No,0,Not applicable to me,40,male,Never
1,,,,,,,,,,,,,,,,1,"Yes, I know several","Sometimes, if it comes up",I'm not sure,Yes,51-75%,Maybe,Yes,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,22,Male,Sometimes
0,100-500,1,,No,No,No,No,I don't know,Somewhat difficult,Yes,Maybe,No,No,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat not open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,22,female,Never
0,100-500,1,,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Maybe,No,I don't know,No,,,,,,,No,No,"Yes, I think it would",Maybe,Neutral,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Rarely,23,Female,Sometimes
0,More than 1000,0,1,No,N/A,No,No,I don't know,Somewhat easy,No,No,Yes,Maybe,Yes,No,,,,,,,Maybe,No,"No, I don't think it would","No, I don't think they would",Very open,Maybe/Not sure,Yes,Yes,No,Yes,1,Rarely,33,male,Never
0,6-25,1,,I don't know,I am not sure,No,No,No,Very difficult,Yes,No,Maybe,No,No,No,,,,,,,Yes,Maybe,"Yes, I think it would","No, I don't think they would",Somewhat not open,No,I don't know,Yes,Maybe,Yes,1,Sometimes,29,Male,Never
0,More than 1000,1,,Yes,No,No,I don't know,I don't know,Neither easy nor difficult,No,No,Yes,Maybe,No,No,,,,,,,Maybe,Maybe,"No, it has not","No, they do not",Somewhat open,No,No,No,Yes,Yes,1,Rarely,32,Male,Always
0,26-100,1,,Yes,Yes,No,No,I don't know,Somewhat difficult,Yes,No,No,No,No,No,,,,,,,No,No,"Yes, I think it would",Maybe,Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,43,m,Sometimes
0,More than 1000,0,1,Yes,No,Yes,Yes,I don't know,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,"No, they do not",Somewhat open,No,Yes,Yes,Yes,No,1,Rarely,49,Male,Sometimes
0,More than 1000,0,1,No,No,No,No,I don't know,Very easy,No,No,Maybe,Yes,I don't know,No,,,,,,,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,No,No,No,No,No,0,Not applicable to me,44,Male,Always
1,,,,,,,,,,,,,,,,1,"No, I don't know any","No, because it would impact me negatively",I'm not sure,Yes,1-25%,Yes,No,Maybe,Maybe,Very open,"Yes, I observed",Yes,Yes,Yes,No,1,Sometimes,29,Male,Always
0,26-100,1,,No,No,No,No,I don't know,Somewhat difficult,Yes,Maybe,No,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,No,No,No,0,Not applicable to me,27,male,Never
0,6-25,0,1,I don't know,I am not sure,No,No,I don't know,Very difficult,Yes,No,Maybe,Maybe,No,No,,,,,,,Yes,Maybe,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,No,No,Maybe,No,0,Not applicable to me,30,Male,Never
0,1-5,1,,No,N/A,No,No,I don't know,Very difficult,No,Maybe,Maybe,Yes,I don't know,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,No,No,No,0,Not applicable to me,43,F,Sometimes
0,26-100,1,,Yes,Yes,No,No,I don't know,I don't know,Maybe,No,No,Maybe,I don't know,No,,,,,,,Yes,No,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",No,Yes,Yes,Yes,1,Never,30,Female ,Sometimes
0,26-100,0,1,Yes,No,No,Yes,I don't know,Somewhat difficult,Maybe,Maybe,Maybe,Yes,I don't know,No,,,,,,,Maybe,No,Maybe,"Yes, I think they would",Somewhat not open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,33,Female,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,"No, because it would impact me negatively",I'm not sure,Yes,1-25%,No,No,"Yes, I think it would",Maybe,Somewhat not open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,27,Female,Sometimes
0,6-25,1,,I don't know,No,Yes,No,Yes,Somewhat difficult,Yes,Yes,No,No,No,Yes,,,,,,,Maybe,No,"Yes, I think it would",Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,No,1,Sometimes,26,female,Never
0,100-500,0,1,I don't know,Yes,Yes,Yes,I don't know,Somewhat difficult,Yes,Maybe,No,Yes,Yes,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,Yes,No,Yes,1,Rarely,47,m,Sometimes
0,6-25,1,,I don't know,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Maybe,No,No,No,No,No,,,,,,,Maybe,No,"No, I don't think it would","No, I don't think they would",Somewhat open,N/A,I don't know,Yes,Yes,No,0,Not applicable to me,30,Male,Never
0,6-25,1,,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Maybe,No,No,Maybe,I don't know,No,,,,,,,Maybe,Maybe,Maybe,"Yes, I think they would",Somewhat not open,No,Yes,No,No,No,0,Not applicable to me,39,Male,Never
0,100-500,1,,I don't know,I am not sure,No,No,I don't know,Somewhat easy,Maybe,Maybe,Maybe,No,No,No,,,,,,,Maybe,No,"Yes, I think it would",Maybe,Somewhat not open,Maybe/Not sure,No,Maybe,Maybe,No,0,Not applicable to me,36,male,Never
0,6-25,1,,No,No,No,No,I don't know,Very easy,No,No,Maybe,Maybe,Yes,No,,,,,,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,No,No,1,Not applicable to me,34,male,Always
0,26-100,1,,Yes,No,No,I don't know,I don't know,Very difficult,Maybe,No,No,No,I don't know,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Sometimes,25,female,Never
0,26-100,0,1,I don't know,No,Yes,Yes,I don't know,Somewhat difficult,Maybe,No,Maybe,No,Yes,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,No,No,No,0,Not applicable to me,28,Male,Sometimes
0,More than 1000,1,,Yes,Yes,I don't know,I don't know,No,Somewhat easy,No,No,Yes,Yes,Yes,No,,,,,,,No,No,Maybe,Maybe,Very open,No,Yes,Yes,Yes,Yes,1,Rarely,38,Male,Sometimes
0,100-500,1,,Yes,No,No,I don't know,Yes,Somewhat easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,Maybe,"No, I don't think it would",Maybe,Somewhat open,No,No,No,No,No,0,Not applicable to me,39,Male,Always
0,6-25,0,0,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat not open,Maybe/Not sure,I don't know,Maybe,Maybe,No,0,Not applicable to me,32,Male,Never
0,26-100,0,1,I don't know,I am not sure,No,I don't know,I don't know,Somewhat difficult,Maybe,No,No,Maybe,I don't know,No,,,,,,,Yes,No,"Yes, I think it would",Maybe,Very open,N/A,Yes,Yes,Yes,No,1,Never,27,female,Never
0,500-1000,1,,Yes,Yes,I don't know,I don't know,I don't know,Somewhat difficult,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, it has",Maybe,Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,31,female,Sometimes
0,26-100,1,,I don't know,No,No,No,I don't know,Neither easy nor difficult,No,No,No,No,No,No,,,,,,,No,No,"Yes, I think it would",Maybe,Somewhat not open,"Yes, I observed",No,Yes,Maybe,No,0,Not applicable to me,30,female,Never
1,,,,,,,,,,,,,,,,0,I know some,Not applicable to me,N/A,Not applicable to me,,No,No,Maybe,Maybe,Not applicable to me (I do not have a mental illness),"Yes, I observed",I don't know,No,No,No,0,Not applicable to me,34,m,Sometimes
0,26-100,1,,I don't know,No,No,I don't know,I don't know,I don't know,Maybe,No,No,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, I think it would",Maybe,Very open,N/A,Yes,Maybe,Maybe,No,0,Not applicable to me,26,Male,Always
0,100-500,1,,Yes,I am not sure,I don't know,Yes,No,Somewhat easy,Maybe,Maybe,Maybe,No,I don't know,Yes,,,,,,,No,No,"Yes, it has",Maybe,Very open,"Yes, I observed",No,Yes,No,Yes,1,Rarely,27,Female,Always
0,26-100,1,,I don't know,No,No,I don't know,I don't know,Somewhat difficult,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,No,Yes,Yes,No,1,Rarely,29,Male,Never
1,,,,,,,,,,,,,,,,1,I know some,"No, because it would impact me negatively",N/A,Yes,1-25%,No,No,"Yes, I think it would","Yes, I think they would",Not open at all,"Yes, I experienced",Yes,Maybe,Maybe,No,0,Not applicable to me,37,Female,Always
1,,,,,,,,,,,,,,,,0,I know some,"No, because it would impact me negatively",I'm not sure,Yes,51-75%,Maybe,Maybe,"Yes, I think it would",Maybe,Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,49,F,Always
0,More than 1000,0,1,I don't know,No,Yes,Yes,I don't know,Somewhat easy,Maybe,Maybe,No,No,Yes,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Neutral,No,No,No,No,No,0,Not applicable to me,39,Male,Sometimes
1,,,,,,,,,,,,,,,,0,"No, I don't know any",Not applicable to me,N/A,Not applicable to me,,Maybe,Maybe,Maybe,Maybe,Not applicable to me (I do not have a mental illness),N/A,No,No,No,No,0,Not applicable to me,42,m,Sometimes
0,500-1000,1,,Yes,Yes,No,I don't know,Yes,Neither easy nor difficult,Maybe,Maybe,Maybe,No,No,No,,,,,,,No,No,"Yes, I think it would",Maybe,Somewhat open,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Sometimes,28,Male,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"No, because it would impact me negatively",Yes,Yes,26-50%,No,No,"Yes, it has",Maybe,Somewhat open,N/A,I don't know,No,Yes,No,1,Sometimes,33,Male,Always
1,,,,,,,,,,,,,,,,0,"Yes, I know several","No, because it would impact me negatively",Yes,Yes,1-25%,Maybe,No,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Maybe,No,No,1,Sometimes,30,female,Sometimes
0,26-100,1,,Yes,Yes,No,No,Yes,Neither easy nor difficult,No,No,Yes,Yes,I don't know,No,,,,,,,Maybe,No,"No, I don't think it would","No, I don't think they would",Very open,No,I don't know,Yes,Yes,Yes,1,Never,70,Male,Always
0,6-25,1,,No,N/A,No,No,I don't know,Neither easy nor difficult,Maybe,No,No,Maybe,Yes,No,,,,,,,Yes,No,"Yes, I think it would",Maybe,Somewhat not open,No,Yes,Maybe,Maybe,Yes,1,Sometimes,25,Male,Sometimes
0,26-100,1,,I don't know,I am not sure,I don't know,I don't know,I don't know,Neither easy nor difficult,No,Maybe,Yes,Yes,Yes,No,,,,,,,Yes,Yes,"No, I don't think it would","No, I don't think they would",Very open,No,No,Yes,Yes,Yes,1,Rarely,45,Male,Sometimes
0,More than 1000,0,1,Yes,Yes,I don't know,Yes,Yes,Neither easy nor difficult,No,No,Yes,Yes,I don't know,No,,,,,,,No,No,"No, I don't think it would","No, I don't think they would",Very open,Maybe/Not sure,I don't know,Yes,Yes,Yes,1,Never,63,F,Never
0,26-100,1,,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Maybe,Maybe,I don't know,No,,,,,,,No,No,"No, it has not",Maybe,Somewhat open,No,Yes,Maybe,Yes,No,1,Sometimes,40,male,Always
0,26-100,1,,Yes,Yes,No,I don't know,I don't know,Very easy,Maybe,No,Maybe,Maybe,Yes,No,,,,,,,No,No,"Yes, it has",Maybe,Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,39,male,Sometimes
0,6-25,1,,Yes,No,No,No,I don't know,Somewhat easy,No,No,Maybe,Maybe,Yes,No,,,,,,,No,Maybe,Maybe,"No, I don't think they would",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,31,Cis-woman,Always
0,26-100,1,,No,N/A,No,No,I don't know,Very difficult,Yes,Yes,No,No,No,No,,,,,,,No,No,"Yes, it has","Yes, I think they would",Not open at all,"Yes, I observed",I don't know,Yes,Yes,No,0,Never,34,male,Never
1,,,,,,,,,,,,,,,,1,I know some,"No, because it would impact me negatively",I'm not sure,Yes,76-100%,Yes,Maybe,"Yes, I think it would",Maybe,Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,44,Male,Sometimes
0,500-1000,1,,Not eligible for coverage / N/A,No,Yes,No,I don't know,Somewhat easy,Maybe,Maybe,Maybe,Yes,I don't know,No,,,,,,,No,No,Maybe,Maybe,Somewhat not open,No,No,No,Maybe,No,0,Sometimes,45,m,Always
0,100-500,0,1,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Yes,Yes,"No, I don't think it would","No, they do not",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,43,Male,Sometimes
0,26-100,1,,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,No,Maybe,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,No,No,No,0,Not applicable to me,29,male,Always
0,100-500,1,,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,I don't know,No,,,,,,,Maybe,No,"Yes, it has","Yes, they do",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Never,27,Genderqueer,Always
0,100-500,1,,Yes,Yes,I don't know,Yes,Yes,Somewhat difficult,Maybe,Maybe,Maybe,Yes,Yes,No,,,,,,,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat not open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,37,Male,Always
0,100-500,1,,Yes,Yes,No,No,I don't know,I don't know,Yes,No,Maybe,Maybe,No,No,,,,,,,Maybe,No,Maybe,"Yes, they do",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,41,non-binary,Always
0,26-100,1,,Yes,Yes,No,No,I don't know,Neither easy nor difficult,No,No,No,No,I don't know,No,,,,,,,Maybe,No,Maybe,Maybe,Somewhat not open,No,Yes,Yes,Yes,Yes,1,Rarely,30,woman,Sometimes
0,26-100,1,,Yes,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,No,No,Maybe,I don't know,No,,,,,,,Yes,Maybe,Maybe,"Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,28,male,Sometimes
0,More than 1000,1,,I don't know,I am not sure,No,I don't know,I don't know,I don't know,Maybe,No,Maybe,No,No,No,,,,,,,Maybe,No,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),Maybe/Not sure,No,No,No,No,0,Not applicable to me,28,Male,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several","No, because it would impact me negatively",N/A,Unsure,,Maybe,Maybe,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,39,Male,Sometimes
0,6-25,1,,Not eligible for coverage / N/A,N/A,No,No,I don't know,Very difficult,Maybe,No,No,No,I don't know,No,,,,,,,Maybe,No,Maybe,"No, I don't think they would",Not open at all,"Yes, I observed",Yes,Yes,Yes,No,1,Not applicable to me,22,male,Sometimes
0,26-100,1,,Yes,No,No,I don't know,I don't know,Very easy,No,No,Maybe,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,I don't know,No,No,No,0,Not applicable to me,31,M,Sometimes
0,26-100,1,,No,N/A,No,No,No,Somewhat difficult,Maybe,Maybe,No,No,No,No,,,,,,,Yes,No,Maybe,Maybe,Not applicable to me (I do not have a mental illness),N/A,I don't know,No,No,No,0,Not applicable to me,29,Male,Never
0,100-500,1,,No,No,No,No,I don't know,Somewhat easy,Maybe,Maybe,No,No,No,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),Maybe/Not sure,No,Maybe,Maybe,No,0,Not applicable to me,33,male,Never
0,100-500,1,,I don't know,No,No,No,I don't know,Very easy,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,No,No,"Yes, I think it would","Yes, I think they would",Very open,"Yes, I experienced",No,No,No,No,1,Sometimes,37,male,Sometimes
0,100-500,1,,I don't know,I am not sure,No,I don't know,I don't know,I don't know,No,No,Maybe,Maybe,Yes,No,,,,,,,Yes,Maybe,Maybe,Maybe,Somewhat open,No,No,No,Maybe,No,0,Not applicable to me,42,Male,Always
0,6-25,1,,I don't know,No,No,No,Yes,Somewhat easy,Yes,Yes,Yes,Yes,No,No,,,,,,,No,No,"Yes, I think it would",Maybe,Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Often,31,male,Never
1,,,,,,,,,,,,,,,,1,"Yes, I know several","No, because it would impact me negatively",Yes,Yes,1-25%,Yes,Maybe,"Yes, it has",Maybe,Very open,N/A,Yes,Maybe,Yes,Yes,1,Rarely,34,male,Always
1,,,,,,,,,,,,,,,,1,I know some,"Sometimes, if it comes up",Yes,Yes,76-100%,Maybe,Maybe,"Yes, it has","Yes, I think they would",Somewhat not open,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Sometimes,49,F,Always
0,26-100,1,,Yes,Yes,Yes,Yes,I don't know,I don't know,Maybe,Maybe,Maybe,Maybe,Yes,No,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Somewhat not open,Maybe/Not sure,Yes,Maybe,Maybe,No,0,Not applicable to me,29,male,Never
0,More than 1000,1,,Yes,Yes,No,No,I don't know,Very easy,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Somewhat open,No,No,Yes,Yes,Yes,1,Sometimes,40,cisdude,Sometimes
0,26-100,1,,I don't know,No,No,I don't know,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,Yes,No,,,,,,,Maybe,Maybe,Maybe,"No, they do not",Very open,No,Yes,Yes,Yes,Yes,1,Sometimes,46,Female,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,"Sometimes, if it comes up",I'm not sure,Yes,1-25%,Maybe,Maybe,Maybe,Maybe,Somewhat open,"Yes, I experienced",Yes,Maybe,No,Yes,1,Rarely,31,female,Always
0,100-500,0,1,Yes,No,Yes,I don't know,Yes,Very easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,Maybe,Maybe,"No, I don't think they would",Somewhat open,No,No,Maybe,Maybe,No,0,Sometimes,43,Male,Sometimes
1,,,,,,,,,,,,,,,,1,"No, I don't know any",Not applicable to me,I'm not sure,Yes,26-50%,No,No,"Yes, I think it would",Maybe,Somewhat open,N/A,Yes,No,No,No,0,Not applicable to me,45,male,Sometimes
0,6-25,1,,No,No,No,No,I don't know,I don't know,Yes,No,No,No,I don't know,Yes,,,,,,,No,No,"Yes, it has","Yes, they do",Not applicable to me (I do not have a mental illness),"Yes, I observed",No,Maybe,Maybe,No,0,Rarely,32,M,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,"Sometimes, if it comes up",I'm not sure,Yes,1-25%,No,No,Maybe,"Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Never,38,male,Sometimes
0,More than 1000,1,,Yes,Yes,No,Yes,I don't know,Very easy,Maybe,No,Maybe,No,I don't know,No,,,,,,,Yes,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,40,Male,Sometimes
0,26-100,0,1,No,I am not sure,No,No,I don't know,Neither easy nor difficult,No,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,Maybe,Maybe,"No, I don't think they would",Somewhat not open,N/A,I don't know,Yes,Yes,Yes,1,Sometimes,38,Male,Never
0,100-500,1,,No,N/A,No,No,I don't know,Very difficult,Maybe,No,Maybe,Maybe,I don't know,No,,,,,,,Maybe,No,"Yes, it has",Maybe,Somewhat open,"Yes, I experienced",I don't know,Yes,Yes,Yes,1,Sometimes,32,Male,Never
0,More than 1000,0,1,I don't know,I am not sure,No,No,No,Somewhat difficult,Yes,Maybe,No,No,No,No,,,,,,,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Somewhat open,Maybe/Not sure,No,Yes,Maybe,No,0,Sometimes,37,male,Sometimes
1,,,,,,,,,,,,,,,,1,"Yes, I know several","No, because it would impact me negatively",I'm not sure,Yes,76-100%,Maybe,Maybe,"Yes, I think it would","Yes, I think they would",Very open,N/A,Yes,Yes,Yes,Yes,1,Often,24,male,Sometimes
1,,,,,,,,,,,,,,,,0,"Yes, I know several",Not applicable to me,N/A,Yes,1-25%,Maybe,No,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Maybe,Maybe,No,1,Rarely,25,Female,Always
0,6-25,1,,No,No,No,No,I don't know,Very easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,Yes,Maybe,"No, I don't think they would",Not applicable to me (I do not have a mental illness),Maybe/Not sure,Yes,No,No,No,0,Not applicable to me,24,Male,Sometimes
0,More than 1000,0,0,I don't know,I am not sure,No,No,I don't know,Very difficult,Yes,No,No,No,No,No,,,,,,,Maybe,No,Maybe,Maybe,Somewhat open,N/A,Yes,No,No,No,1,Not applicable to me,34,Female,Sometimes
1,,,,,,,,,,,,,,,,0,I know some,"No, because it doesn't matter",N/A,Yes,26-50%,Maybe,No,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,55,male,Always
0,100-500,0,1,Yes,Yes,No,Yes,I don't know,Neither easy nor difficult,No,No,Maybe,Maybe,I don't know,No,,,,,,,Yes,No,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Never,32,Male ,Sometimes
0,1-5,1,,No,N/A,No,No,I don't know,Very easy,Maybe,Maybe,No,No,I don't know,Yes,,,,,,,No,No,Maybe,"No, I don't think they would",Neutral,No,No,No,No,No,0,Not applicable to me,29,male,Never
0,More than 1000,1,,Not eligible for coverage / N/A,No,I don't know,I don't know,I don't know,Very easy,No,No,Maybe,Maybe,I don't know,No,,,,,,,No,No,"No, I don't think it would","No, I don't think they would",Somewhat open,No,No,No,No,No,0,Not applicable to me,20,Male,Sometimes
0,More than 1000,0,1,Yes,Yes,Yes,No,Yes,Somewhat difficult,Maybe,No,Maybe,Yes,No,No,,,,,,,Yes,Maybe,Maybe,Maybe,Somewhat open,No,Yes,Maybe,Maybe,No,0,Not applicable to me,41,male,Sometimes
0,6-25,1,,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,No,,,,,,,Maybe,No,"No, I don't think it would",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Never,33,female,Sometimes
0,26-100,1,,I don't know,No,No,I don't know,I don't know,Somewhat easy,No,No,Maybe,Yes,Yes,No,,,,,,,Yes,No,"Yes, I think it would","No, I don't think they would",Very open,No,Yes,Yes,Maybe,Yes,1,Often,25,male,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,Not applicable to me,N/A,Not applicable to me,,No,No,Maybe,Maybe,Not applicable to me (I do not have a mental illness),N/A,I don't know,Maybe,No,No,0,Not applicable to me,29,male,Sometimes
0,More than 1000,1,,Yes,I am not sure,Yes,No,Yes,Somewhat difficult,Yes,No,Yes,Yes,No,Yes,,,,,,,Yes,No,Maybe,"No, they do not",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,24,Genderflux demi-girl,Sometimes
0,100-500,1,,I don't know,I am not sure,No,I don't know,I don't know,I don't know,No,No,Yes,Yes,I don't know,No,,,,,,,No,No,Maybe,"No, I don't think they would",Somewhat open,No,No,Yes,Yes,Yes,0,Never,39,Male,Sometimes
0,500-1000,0,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,No,No,Yes,No,,,,,,,Yes,No,"Yes, I think it would","Yes, I think they would",Somewhat open,No,Yes,No,No,No,0,Not applicable to me,39,Male,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,"No, because it doesn't matter",N/A,No,,Maybe,Maybe,"No, I don't think it would","No, I don't think they would",Very open,No,I don't know,Maybe,No,No,1,Never,44,Man,Sometimes
1,,,,,,,,,,,,,,,,1,I know some,"No, because it would impact me negatively",I'm not sure,Yes,26-50%,Maybe,No,Maybe,Maybe,Somewhat not open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,30,female,Sometimes
